ID,Name,Age,Height,Weight,Overall,Potential,Value,Wage,Nationality,Club,Reputation,Foot
230674,21 F. Alastra,22,185,79,65,75,1400000,5000,Italy,Parma,1,Right
198285,L. Nicholls,29,191,85,72,74,1900000,12000,England,Huddersfield Town,1,Right
226524,M. Johansson,23,193,86,66,72,1100000,3000,Sweden,Hamburger SV,1,Right
201328,15 G. Adam,23,185,74,56,63,80000,3000,Scotland,Dundee FC,1,Left
257922,J. Hull,20,198,94,54,66,240000,2000,England,Rotherham United,1,Right
269530,Liu Haofan,18,185,78,49,63,1e+05,500,China PR,Zhejiang Professional FC,1,Right
268930,22 He Yiran,16,184,75,48,64,110000,500,China PR,Changchun Yatai FC,1,Right
202125,J. Bonham,28,193,95,66,68,725000,7000,Republic of Ireland,Stoke City,1,Right
262018,22 S. Morrissey,18,189,74,50,58,90000,500,Republic of Ireland,Waterford FC,1,Right
230653,J. Wollacott,25,190,80,65,69,775000,2000,Ghana,Charlton Athletic,1,Right
253838,C. Flores,31,193,89,65,65,375000,500,Venezuela,Deportivo La Guaira FC,1,Right
253638,22 J. Pinto,41,183,75,63,63,50000,500,Peru,Sport Huancayo,1,Right
240913,C. Kelleher,23,188,74,73,80,5e+06,40000,Republic of Ireland,Liverpool,1,Right
223898,P. Bernardoni,25,190,78,76,81,9e+06,16000,France,Angers SCO,2,Left
216692,S. Torrico,42,183,84,72,72,250000,5000,Argentina,San Lorenzo de Almagro,1,Right
183521,09 V. van den Berg,19,176,73,61,80,0,0,Netherlands,"",1,Right
188836,J. Steele,31,188,79,65,65,375000,11000,England,Brighton & Hove Albion,1,Right
255551,22 Cho Suk Young,24,190,88,51,59,120000,800,Korea Republic,FC Seoul,1,Right
104389,R. Jarstein,37,192,88,72,72,250000,10000,Norway,Hertha BSC,2,Right
257693,22 Zhang Haochen,21,177,70,49,55,70000,1000,China PR,Qingdao FC,1,Right
255283,20 Kim Yeong Geun,22,174,71,44,49,40000,900,Korea Republic,Gyeongnam FC,1,Right
182207,D. Stockdale,36,191,84,68,68,130000,3000,England,Sheffield Wednesday,1,Right
205812,P. Terracciano,32,193,78,76,76,3700000,34000,Italy,Fiorentina,1,Right
257968,Fu Yuncheng,23,187,79,50,55,60000,1000,China PR,Guangzhou City,1,Right
260018,D. Odumosu,21,185,80,60,69,475000,500,Republic of Ireland,St. Patrick's Athletic,1,Right
194333,R. Gikiewicz,34,190,81,77,77,1800000,21000,Poland,FC Augsburg,2,Right
243647,A. Bayındır,24,198,73,78,82,1.6e+07,39000,Turkey,Fenerbahçe SK,1,Right
260623,21 M. Wright,33,178,81,47,47,25000,1000,England,Crawley Town,1,Left
194781,22 Renan Ribeiro,31,193,88,71,71,1e+06,6000,Brazil,Sporting CP,1,Right
270510,R. Bowden,18,188,80,51,60,110000,500,Republic of Ireland,UCD AFC,1,Right
253636,22 P. Galindo,26,180,75,64,68,625000,500,Bolivia,Club Always Ready,1,Right
116314,22 D. Martin,35,188,86,64,64,60000,6000,England,West Ham United,1,Right
269019,Wu Junjie,19,188,83,46,58,110000,750,China PR,Guangzhou City,1,Left
191628,L. Chichizola,32,182,80,71,71,925000,3000,Argentina,Parma,1,Right
257425,22 G. Gutiérrez,24,181,67,64,70,750000,3000,Mexico,Deportivo Toluca,1,Right
268969,Li Peinan,21,185,75,48,56,1e+05,1000,China PR,Hebei FC,1,Right
214415,22 E. Chaux,29,189,75,70,72,1300000,2000,Colombia,Junior FC,1,Right
241777,A. Tagnaouti,26,192,85,71,75,0,0,Morocco,"",1,Right
217096,J. Lumley,27,190,73,67,71,1100000,7000,England,Reading,1,Right
261246,M. Bozinovski,21,195,88,54,61,2e+05,1000,North Macedonia,Melbourne Victory,1,Right
268632,R. Welch,18,196,94,53,75,275000,1000,England,Everton,1,Right
225203,L. Kelly,26,184,85,70,75,1800000,4000,Scotland,Motherwell,1,Right
243585,G. Bazunu,20,189,78,70,85,3400000,13000,Republic of Ireland,Southampton,1,Right
254396,L. Claros,24,184,88,61,68,550000,500,Bolivia,Club Always Ready,1,Right
265628,D. Riznyk,23,186,77,68,74,0,0,Ukraine,"",1,Right
224977,A. Micai,28,186,77,70,70,1100000,11000,Italy,US Salernitana 1919,1,Right
253841,T. Rojas,34,184,80,65,65,120000,500,Venezuela,Metropolitanos de Caracas FC,1,Right
254091,21 K. Farren,19,188,79,49,62,1e+05,500,Republic of Ireland,Finn Harps,1,Right
266324,22 Choi Hyeon Woong,17,188,76,49,59,90000,500,Korea Republic,Jeonbuk Hyundai Motors,1,Right
199904,J. Joronen,29,197,89,72,73,1800000,3000,Finland,Venezia FC,1,Right
155532,18 C. Ikeme,31,191,100,70,70,1100000,20000,Nigeria,Wolverhampton Wanderers,1,Right
225489,21 F. Schram,25,198,85,62,65,4e+05,2000,Iceland,Lyngby BK,1,Right
253955,Han Jiaqi,22,185,76,63,73,925000,1000,China PR,Guangzhou City,1,Right
186569,S. Ulreich,33,192,87,75,75,1800000,34000,Germany,FC Bayern München,2,Right
266787,22 Kim Ri Gwan,18,184,80,48,61,1e+05,500,Korea Republic,Daegu FC,1,Left
234102,I. Radu,25,188,78,74,77,4300000,32000,Romania,US Cremonese,1,Right
220058,D. Phillips,27,188,89,69,71,1300000,12000,England,KV Oostende,1,Right
178767,21 N. Mihaylov,32,194,90,66,66,0,0,Bulgaria,"",2,Right
213206,B. Stuver,31,191,81,69,69,750000,3000,United States,Austin FC,1,Right
202789,A. Schwolow,30,190,84,75,76,4200000,21000,Germany,FC Schalke 04,2,Right
172553,J. Lössl,33,195,89,71,71,6e+05,13000,Denmark,FC Midtjylland,1,Right
213413,L. Vigouroux,28,194,77,64,64,425000,3000,Chile,Leyton Orient,1,Left
164945,07 Nuno Mendes,28,189,86,71,70,0,0,Portugal,US Créteil-Lusitanos,2,Right
267755,22 Lee Sung Min,20,191,79,50,57,90000,1000,Korea Republic,Jeonbuk Hyundai Motors,1,Right
257710,21 Zhang Mengxuan,21,177,70,47,52,70000,1000,China PR,Chongqing Liangjiang Athletic,1,Right
192665,A. Luthe,35,195,85,75,75,625000,7000,Germany,1. FC Kaiserslautern,1,Right
222096,H. Lewis,24,191,77,62,70,775000,2000,England,Bradford City,1,Right
253836,P. Zubczuk,27,183,77,63,66,475000,500,Peru,Cienciano,1,Right
258956,Yang Pengju,22,188,82,50,56,70000,1000,China PR,Dalian Professional Football Club,1,Right
260111,21 M. Brund,17,194,80,50,67,110000,500,Denmark,Randers FC,1,Left
223988,L. Ward,25,195,81,61,64,325000,2000,England,Swindon Town,1,Right
200734,22 Mejías,32,194,84,62,62,2e+05,1000,Spain,Western Sydney Wanderers,1,Right
269006,22 Sun Ziquan,18,183,74,47,57,90000,500,China PR,Hebei FC,1,Right
144172,S. Kırıntılı,37,185,78,68,68,130000,3000,Turkey,Ümraniyespor,1,Right
236515,Álvaro,24,186,75,71,78,3200000,5000,Spain,SD Huesca,1,Left
213951,Helton Leite,31,197,92,76,76,4e+06,10000,Brazil,SL Benfica,1,Right
253631,20 L. Araújo,38,181,79,65,65,50000,500,Peru,Deportivo Binacional,1,Right
110606,A. Mannus,40,188,94,65,65,80000,500,Northern Ireland,Shamrock Rovers,1,Right
252552,22 K. Tzolakis,18,193,80,67,81,2100000,500,Greece,Olympiacos CFP,1,Right
201269,F. Rønnow,29,188,81,75,75,3800000,22000,Denmark,1. FC Union Berlin,1,Right
176888,07 Ice-Cream,19,187,75,66,84,0,0,Nigeria,SK Austria Klagenfurt,1,Right
208375,M. Müller,28,192,92,73,75,2600000,11000,Germany,FC Luzern,1,Right
188278,M. Birighitti,31,189,84,69,69,750000,3000,Australia,Dundee United,1,Right
224440,J. Pollersbeck,27,195,87,70,74,1700000,21000,Germany,Olympique Lyonnais,1,Right
198039,M. Gillespie,30,192,83,67,68,775000,18000,England,Newcastle United,1,Right
152523,S. Flinders,36,193,87,61,61,35000,2000,England,Mansfield Town,1,Right
269021,Zhao Wenzhe,21,184,73,48,54,70000,900,China PR,Guangzhou FC,1,Right
262759,S. Black,20,180,75,47,61,110000,500,Republic of Ireland,Finn Harps,1,Right
254050,21 E. Viveros,24,196,90,60,65,3e+05,500,Ecuador,LDU Quito,1,Right
225610,S. Gori,26,185,73,66,68,8e+05,17000,Italy,Perugia,1,Right
234577,Diogo Costa,22,188,84,79,86,30500000,11000,Portugal,FC Porto,1,Right
213954,22 A. Mitryushkin,25,189,79,65,69,775000,3000,Russia,SG Dynamo Dresden,1,Right
263339,C. Rushworth,20,188,86,63,77,1e+06,6000,England,Lincoln City,1,Left
257237,R. Doohan,24,186,75,63,67,550000,2000,Scotland,Tranmere Rovers,1,Right
146571,21 Reguero,37,187,89,64,64,60000,500,Spain,HJK Helsinki,1,Right
189430,S. Colombi,31,188,83,67,67,550000,950,Italy,Urbs Reggina 1914,1,Right
255284,20 Sim Min Yong,17,188,75,52,73,1e+05,500,Korea Republic,Gyeongnam FC,1,Right
254052,21 N. Guirin,25,184,73,66,71,1e+06,500,Uruguay,Club Plaza de Deportes Colonia,1,Right
230893,O. Evans,25,188,70,62,66,425000,2000,Wales,Walsall,1,Right
243952,A. Lunin,23,192,87,75,84,1.1e+07,63000,Ukraine,Real Madrid CF,1,Right
162052,D. Ousted,37,193,88,66,66,90000,4000,Denmark,FC Midtjylland,1,Right
239358,S. Dieng,27,193,90,72,75,2300000,18000,Senegal,Queens Park Rangers,1,Right
205352,J. Archer,29,191,80,66,68,7e+05,8000,Scotland,Queens Park Rangers,1,Right
214035,J. Martínez,28,184,82,68,70,1e+06,1000,Colombia,Junior FC,1,Right
268964,Bi Haoyang,20,186,70,48,58,1e+05,1000,China PR,Hebei FC,1,Right
220906,D. Epassy,29,187,80,66,68,7e+05,3000,Cameroon,Abha Club,1,Right
259845,22 M. Santilli,37,187,85,66,66,90000,500,Argentina,Deportivo La Guaira FC,1,Right
204246,M. Bettinelli,30,194,82,70,71,1200000,33000,England,Chelsea,1,Right
270118,L. Temple,17,191,76,51,61,110000,500,Republic of Ireland,Shelbourne FC,1,Right
204513,M. Dupé,29,186,85,73,75,2500000,12000,France,Toulouse Football Club,1,Right
242288,I. Ivušić,27,195,71,71,75,0,0,Croatia,"",1,Right
183513,J. Grahl,33,192,88,66,66,275000,6000,Germany,Eintracht Frankfurt,1,Right
253632,21 M. Sotillo,35,182,78,70,70,180000,500,Peru,Deportivo Binacional,1,Right
253628,I. Espinoza,26,186,83,62,65,4e+05,500,Peru,Ayacucho,1,Right
266542,22 Hwang Myung Hyun,19,190,85,49,59,90000,500,Korea Republic,Suwon Samsung Bluewings,1,Right
234994,Ratón,29,192,84,66,67,650000,3000,Spain,Real Zaragoza,1,Left
267824,D. McCallion,17,178,65,47,61,1e+05,500,Republic of Ireland,Derry City,1,Right
257740,F. Croitoru,29,192,85,62,62,275000,950,Romania,CS Mioveni,1,Right
246704,E. Ólafsson,22,201,85,68,79,2300000,7000,Iceland,FC Midtjylland,1,Right
256318,21 D. Visser,30,189,88,58,58,140000,2000,South Africa,Port Vale,1,Right
254198,Á. Campos,29,182,82,69,71,1200000,500,Peru,Club Alianza Lima,1,Right
210940,S. Perilli,27,195,85,65,67,650000,5000,Italy,Hellas Verona,1,Right
220932,L. Kalinić,32,201,96,75,75,2800000,800,Croatia,Hajduk Split,1,Left
254401,R. Farro,37,179,80,63,63,50000,500,Peru,FBC Melgar,1,Right
263547,Dalberson,25,191,85,63,68,550000,1000,Brazil,Futebol Clube de Famalicão,1,Left
236758,O. Christensen,23,190,82,70,78,3100000,10000,Denmark,Hertha BSC,1,Right
254194,22 G. Salvatierra,29,185,73,63,63,325000,500,Bolivia,Club Atlético Palmaflor,1,Left
157804,S. Carson,36,190,86,65,65,80000,11000,England,Manchester City,2,Right
235840,M. Di Gregorio,24,187,81,74,79,5e+06,24000,Italy,AC Monza,1,Right
159233,E. Guarna,36,185,82,64,64,60000,650,Italy,Ascoli,1,Right
4667,17 M. De Sanctis,39,190,82,76,76,9e+05,20000,Italy,AS Monaco,2,Right
239364,P. Köhn,24,190,80,70,76,2e+06,9000,Switzerland,FC Red Bull Salzburg,1,Right
213407,M. Macey,27,201,81,67,69,925000,9000,England,Luton Town,1,Right
246139,Iñaki Peña,23,184,78,72,81,4500000,44000,Spain,FC Barcelona,1,Right
234383,M. Schubert,24,187,82,67,73,1300000,4000,Germany,Vitesse,1,Right
234341,İ. Eğribayat,24,193,79,70,77,2700000,19000,Turkey,Fenerbahçe SK,1,Right
186655,22 J. Carvallo,35,182,82,68,68,130000,500,Peru,Club Universitario de Deportes,1,Right
259314,Pere Joan,20,188,83,62,77,850000,2000,Spain,RCD Mallorca,1,Right
220532,N. Contini,26,190,82,67,69,950000,11000,Ukraine,Napoli,1,Right
257288,M. Okoye,22,198,94,73,82,6e+06,21000,Nigeria,Watford,1,Right
253843,22 H. Pérez,30,185,70,61,62,250000,500,Venezuela,AC Mineros de Guayana,1,Right
247072,K. Eissa,32,179,73,71,71,925000,650,United Arab Emirates,Al Ain FC,1,Right
224442,B. Kamara,25,196,92,70,75,1900000,10000,Senegal,RC Strasbourg Alsace,1,Right
253630,22 E. Franco,20,183,78,64,72,1100000,500,Peru,Club Sporting Cristal,1,Left
269014,22 Li Zhuoxuan,19,183,74,47,56,90000,1000,China PR,Guangzhou City,1,Right
253308,21 J. Young,22,180,74,61,67,425000,500,Argentina,Centro Atlético Fénix,1,Right
261302,S. O'Brien,20,180,75,49,55,70000,500,Republic of Ireland,Drogheda United,1,Right
200332,T. Koubek,29,197,98,70,70,1100000,12000,Czech Republic,FC Augsburg,1,Right
255291,21 B. Edwards,24,198,102,56,62,180000,850,United States,FC Cincinnati,1,Right
210022,22 P. Sprint,28,196,98,63,65,4e+05,750,Germany,FC Viktoria 1889 Berlin,1,Right
261144,I. Nevistić,23,192,88,70,77,2700000,500,Croatia,Dinamo Zagreb,1,Right
262203,T. Collins,19,187,73,54,65,2e+05,750,England,Colchester United,1,Left
262654,22 B. Jenciragic,21,183,71,61,70,650000,1000,Austria,FC Flyeralarm Admira,1,Right
264676,E. Ogura,20,182,75,57,71,350000,1000,Ghana,FC Nordsjælland,1,Right
175994,10 H. Hahne,23,173,65,56,71,0,0,Germany,Hannover 96,2,Right
218971,21 S. Gbohouo,31,190,82,69,69,0,0,Côte d'Ivoire,"",1,Right
189387,T. Mickel,33,185,84,64,64,190000,3000,Germany,Hamburger SV,1,Right
189061,S. Burchert,32,187,78,70,70,8e+05,8000,Germany,FC St. Pauli,1,Right
20207,10 Nuno,35,190,92,75,76,0,0,Portugal,FC Porto,1,Right
258534,Diego Conde,23,187,83,65,73,1400000,4000,Spain,Getafe CF,1,Right
271089,M. Tepe,21,187,79,60,70,475000,2000,Turkey,Trabzonspor,1,Right
254389,21 J. Padilla,27,185,80,67,70,1e+06,500,Ecuador,Club Deportivo El Nacional,1,Right
201864,S. Thomas,32,191,90,60,60,120000,650,Canada,Tromsø IL,1,Right
259718,F. Gebhardt,20,188,83,58,71,425000,1000,Germany,Hallescher FC,1,Right
209957,J. Busk,28,189,87,66,66,6e+05,7000,Denmark,1. FC Union Berlin,1,Right
223082,W. Norris,28,195,81,65,66,575000,8000,England,Burnley,1,Left
240225,22 M. Safonov,22,192,87,75,83,0,0,Russia,"",1,Right
266336,P. Vaitsiakhovich,32,194,83,63,63,240000,700,Belarus,IFK Värnamo,1,Right
256699,S. Osigwe,28,185,80,62,64,350000,2000,Nigeria,FC Lugano,1,Right
205068,22 Cristiano,30,191,80,65,65,475000,1000,Portugal,FC Dinamo 1948 Bucureşti,1,Right
250753,A. Trubin,20,198,86,72,80,4400000,500,Ukraine,Shakhtar Donetsk,1,Right
259549,M. Ballesteros,20,193,90,58,73,425000,850,Chile,Universidad Católica,1,Right
163600,J. Ruddy,35,193,97,70,70,180000,9000,England,Birmingham City,2,Right
222572,Iván Villar,24,189,76,71,77,2400000,9000,Spain,RC Celta de Vigo,1,Right
165735,B. Jones,40,193,87,65,65,80000,750,Australia,Perth Glory,1,Left
268454,22 A. Cabañas,18,182,71,57,76,375000,750,Mexico,Cruz Azul,1,Right
258466,Leo Román,22,185,78,65,75,1400000,4000,Spain,RCD Mallorca,1,Right
262076,22 E. Henriksson,18,198,80,53,68,190000,500,Finland,HJK Helsinki,1,Right
253688,M. Popa,21,190,82,65,75,1400000,2000,Romania,FC Voluntari,1,Right
257794,F. Iacob,28,180,84,67,70,950000,2000,Romania,AFC UTA Arad,1,Right
253044,20 Gonzi,21,184,78,63,75,525000,2000,Spain,Deportivo Alavés,1,Right
253844,22 Y. Yustiz,29,185,75,65,67,6e+05,500,Venezuela,Aragua Fútbol Club,1,Left
253842,G. Schiavone,29,188,86,66,68,7e+05,500,Venezuela,Metropolitanos de Caracas FC,1,Right
253840,D. Valdés,29,183,78,61,61,220000,500,Venezuela,Deportivo Táchira FC,1,Left
256742,L. Lund,22,195,81,66,73,1500000,2000,Denmark,Viborg FF,1,Right
199321,T. Holý,30,206,102,62,62,275000,2000,Czech Republic,Carlisle United,1,Right
247479,L. Unbehaun,21,185,82,65,77,1500000,5000,Germany,Borussia Dortmund,1,Right
260012,22 L. Lewis,20,193,80,58,71,425000,650,United States,New York Red Bulls,1,Right
206561,C. Walton,26,195,72,68,71,1200000,5000,England,Ipswich Town,1,Left
261417,K. Mier,22,190,73,70,82,3400000,2000,Colombia,Atlético Nacional,1,Right
207610,R. Meara,31,193,84,65,65,375000,2000,United States,New York Red Bulls,1,Right
238033,F. Niță,34,184,78,76,76,1300000,850,Romania,AC Sparta Praha,1,Right
257640,A. Lis,30,192,78,63,64,350000,750,Poland,Warta Poznań,1,Right
268279,22 J. Looschen,24,178,78,44,47,60000,500,Germany,SV Meppen,1,Right
256407,F. Petroli,24,187,85,66,71,1e+06,3000,Argentina,River Plate,1,Left
200525,S. Walker,30,198,85,62,62,275000,1000,England,Kilmarnock,1,Right
189917,F. Lehmann,33,191,78,60,60,80000,500,Germany,SV Elversberg,1,Right
262621,G. Mamardashvili,21,199,88,77,83,1.4e+07,16000,Georgia,Valencia CF,1,Left
259885,M. Silveira,22,187,88,66,76,1700000,500,Uruguay,Montevideo Wanderers,1,Right
182435,22 M. Langerak,32,193,80,71,71,925000,4000,Australia,Nagoya Grampus,2,Right
250842,J. Graterol,25,176,82,75,81,7e+06,3000,Venezuela,América de Cali,1,Right
230971,N. Tzanev,25,195,90,64,69,675000,2000,New Zealand,AFC Wimbledon,1,Right
260824,21 L. Volkmer,18,191,82,55,68,250000,500,Germany,SpVgg Unterhaching,1,Right
176922,22 F. Assmann,35,188,80,64,64,60000,1000,Argentina,Club Atlético Aldosivi,1,Right
254195,J. Careaga,25,184,88,64,67,6e+05,500,Bolivia,Club The Strongest,1,Right
242703,J. Marcinkowski,25,188,82,66,70,925000,2000,United States,San Jose Earthquakes,1,Right
258209,22 I. Suárez,19,178,72,61,72,6e+05,500,Uruguay,Club Nacional de Football,1,Right
269967,O. Lindell,20,185,75,57,70,350000,600,Sweden,IFK Norrköping,1,Right
264116,Iturbe,18,186,75,65,80,1400000,950,Spain,Atlético de Madrid,1,Right
234260,A. Fisher,24,183,73,65,73,1400000,5000,England,Swansea City,1,Right
262956,N. Vasilj,26,193,89,70,74,1700000,8000,Bosnia and Herzegovina,FC St. Pauli,1,Right
257475,Shi Chenglong,23,185,76,55,63,240000,1000,China PR,Henan Songshan Longmen FC,1,Right
243594,A. Stone,22,186,75,61,67,425000,1000,England,Port Vale,1,Right
255079,22 Y. Obata,19,183,79,63,76,1e+06,500,Japan,Vegalta Sendai,1,Right
258390,I. Grbić,26,195,93,74,78,4500000,29000,Croatia,Atlético de Madrid,1,Right
180548,S. Al Sheeb,32,185,79,68,68,0,0,Qatar,"",1,Right
208778,N. Manfredini,34,190,80,66,66,150000,1000,Italy,Benevento,1,Right
265987,L. Bendel,18,190,81,57,70,325000,500,Germany,Hallescher FC,1,Right
137317,17 L. Cappone,37,182,74,65,65,160000,2000,France,Stade Lavallois Mayenne FC,1,Right
135587,N. Mäenpää,37,191,86,67,67,110000,900,Finland,Venezia FC,1,Right
230000,22 W. Jääskeläinen,22,183,73,62,71,775000,1000,Finland,Crewe Alexandra,1,Left
253354,21 H. Galíndez,33,188,90,70,70,525000,500,Ecuador,C.D. Universidad Católica del Ecuador,1,Right
258948,Fortuño,20,183,77,66,74,1600000,3000,Spain,RCD Espanyol de Barcelona,1,Right
252905,L. Kasten,21,187,88,62,76,850000,4000,Germany,VfL Wolfsburg,1,Right
237127,D. Thiam,24,202,87,68,74,1500000,1000,Senegal,SPAL,1,Right
245601,C. Sánchez,22,193,88,65,75,1400000,2000,Cuba,Real Sporting de Gijón,1,Left
210502,22 M. Kuttin,27,194,94,67,68,875000,5000,Austria,RZ Pellets Wolfsberger AC,1,Right
232350,J. Posavec,26,190,85,68,72,1300000,5000,Croatia,Aalborg BK,1,Right
266214,B. Heras,27,181,80,68,71,1200000,500,Ecuador,LDU Quito,1,Right
242879,M. Vandevoordt,20,192,80,70,84,3400000,5000,Belgium,KRC Genk,1,Right
263805,T. Puzankov,19,194,83,60,76,575000,500,Ukraine,Shakhtar Donetsk,1,Right
237935,K. Klaesson,21,189,76,65,78,1500000,5000,Norway,Leeds United,1,Left
259532,Joan García,21,195,77,66,78,1800000,3000,Spain,RCD Espanyol de Barcelona,1,Right
262041,P. Maguire,19,186,70,49,67,110000,500,Republic of Ireland,Sligo Rovers,1,Right
211398,M. Caillard,28,191,87,68,71,1100000,3000,France,FC Metz,1,Right
263052,22 Z. Oualah,26,180,75,58,60,190000,1000,England,AFC Wimbledon,1,Right
257901,22 H. Holguín,20,180,68,57,69,350000,2000,United States,Santos Laguna,1,Right
240091,G. Vicario,25,188,76,78,82,15500000,10000,Italy,Empoli,1,Right
239254,22 B. Özer,21,190,73,69,80,2700000,10000,Turkey,Fenerbahçe SK,1,Right
187218,22 M. Jiménez,31,182,81,66,66,450000,9000,Mexico,Club Deportivo Guadalajara,1,Left
212710,Joel Pereira,26,188,70,66,70,925000,2000,Portugal,RKC Waalwijk,1,Right
259930,D. Méndez,31,185,73,66,66,450000,500,Bolivia,Royal Pari,1,Right
208041,17 M. Ridgers,25,185,82,61,65,240000,2000,Scotland,Partick Thistle FC,1,Right
213649,21 D. Iliev,25,196,80,61,65,350000,8000,North Macedonia,Arsenal,1,Right
2196,18 R. Weidenfeller,36,190,90,75,75,9e+05,20000,Germany,Borussia Dortmund,2,Left
268938,22 H. Fagerberg,17,186,76,52,71,170000,500,Sweden,Mjällby AIF,1,Right
241790,22 A. Beiranvand,28,196,85,70,72,1400000,9000,Iran,Boavista FC,1,Right
253629,R. Solís,24,186,79,66,73,1500000,500,Peru,Club Sporting Cristal,1,Right
240987,M. Cooper,22,185,75,68,77,2300000,4000,England,Plymouth Argyle,1,Right
169163,16 A. Hassan,30,197,95,56,56,80000,3000,Lebanon,IF Elfsborg,1,Right
260323,22 M. Murakami,28,185,85,68,68,850000,2000,Japan,Avispa Fukuoka,1,Right
263032,V. Kovacević,24,192,81,70,78,3100000,5000,Bosnia and Herzegovina,Raków Częstochowa,1,Right
269955,J. Heekeren,21,194,86,63,72,925000,2000,Germany,FC Schalke 04,1,Right
104737,20 B. Roche,37,193,90,62,62,30000,1000,Republic of Ireland,Morecambe,1,Right
252154,M. Carnesecchi,22,191,83,74,84,8e+06,23000,Italy,Atalanta,1,Right
252773,J. Griffiths,20,198,87,65,80,1500000,4000,England,Portsmouth,1,Right
257568,S. Tangvik,19,185,75,55,73,3e+05,500,Norway,Rosenborg BK,1,Right
263673,Andrew,21,189,76,70,82,3400000,3000,Brazil,Gil Vicente FC,1,Right
265508,22 E. Recalde,25,187,81,63,67,525000,500,Ecuador,9 de Octubre,1,Right
253442,F. de Keijzer,22,193,83,70,78,3100000,6000,Netherlands,FC Utrecht,1,Right
270666,G. Balanta,20,193,80,62,77,850000,500,Colombia,Club Deportes Tolima,1,Right
259049,21 J. Stejskal,23,190,78,73,78,3700000,500,Czech Republic,SK Slavia Praha,1,Left
267696,J. Briceño,24,180,82,60,67,425000,500,Venezuela,Deportivo La Guaira FC,1,Right
266215,G. Falcón,25,190,86,70,75,1900000,500,Uruguay,LDU Quito,1,Right
257375,22 Esteve,23,183,79,63,71,925000,1000,Spain,FC Cartagena,1,Right
199574,A. Letellier,31,193,93,68,68,650000,18000,France,Paris Saint-Germain,2,Right
254053,21 I. Cartés,22,180,76,62,70,775000,500,Uruguay,Club Plaza de Deportes Colonia,1,Right
256017,22 M. Bolboașă,31,187,77,57,57,90000,950,Romania,FC Academica Clinceni,1,Right
266358,22 K. Piric,26,192,89,65,67,675000,3000,Bosnia and Herzegovina,Göztepe SK,1,Right
258718,M. Ilić,24,191,81,69,76,2400000,5000,Serbia,KV Kortrijk,1,Right
258727,Iago Domínguez,20,183,76,62,75,850000,850,Spain,CD Mirandés,1,Right
213489,20 M. Kuchta,23,188,73,60,68,240000,700,Poland,Zagłębie Lubin,1,Right
269511,M. Jedlička,24,187,83,70,74,1800000,500,Czech Republic,FC Viktoria Plzeň,1,Right
269029,22 Min Seong Jun,21,190,77,54,66,230000,500,Korea Republic,Incheon United FC,1,Right
262463,V. Drăghia,31,192,88,58,58,110000,1000,Romania,Rapid București,1,Right
258498,B. Verbruggen,19,193,75,66,79,1800000,2000,Netherlands,RSC Anderlecht,1,Right
260604,22 W. Brown,19,184,74,55,72,3e+05,2000,England,Newcastle United,1,Right
257862,J. Belshaw,31,191,80,65,65,375000,2000,England,Bristol Rovers,1,Right
269795,M. Delavallée,18,185,75,56,68,3e+05,500,Belgium,Royal Charleroi S.C.,1,Right
259065,Arnau Tenas,21,185,85,67,81,2200000,16000,Spain,FC Barcelona,1,Right
268377,22 D. Kleinhensl,21,183,76,60,68,475000,550,Germany,Türkgücü München,1,Right
257618,A. Gremsl,27,190,85,62,64,375000,2000,Austria,SC Rheindorf Altach,1,Left
255583,21 Y. Minami,40,185,78,63,63,50000,500,Japan,Yokohama FC,1,Right
248158,G. Slonina,18,193,89,66,81,1700000,2000,United States,Chicago Fire Football Club,1,Right
238060,N. Trott,23,188,75,65,73,1400000,9000,England,West Ham United,1,Left
258767,Javier Izquierdo,21,181,76,63,74,925000,1000,Spain,Real Sporting de Gijón,1,Right
241978,21 C. Higuera,19,182,77,63,78,1e+06,1000,Mexico,Club Tijuana,1,Right
262725,R. Began,25,194,91,58,63,240000,2000,Romania,Sepsi OSK Sf. Gheorghe,1,Right
260935,21 Gasca,20,182,78,58,67,375000,2000,Spain,SD Huesca,1,Right
254196,21 L. Fernández,42,187,82,61,61,35000,500,Colombia,Sociedad Deportiva Aucas,1,Right
216264,J. Dixon,28,193,72,62,63,325000,2000,England,Bolton Wanderers,1,Right
264430,22 Christian Gómez,21,187,80,65,77,1500000,5000,Spain,Atlético de Madrid,1,Right
245822,D. Alemdar,19,189,73,72,80,4400000,9000,Turkey,Stade Rennais FC,1,Right
269137,B. Poveda,18,181,73,64,76,1200000,500,Bolivia,Club Deportivo Jorge Wilstermann,1,Left
253627,22 W. Rojas,28,181,72,61,64,3e+05,500,Bolivia,Club Atlético Palmaflor,1,Right
262056,T. Sander,17,189,80,58,75,450000,500,Denmark,Aalborg BK,1,Right
252911,T. Schreiber,20,190,87,66,78,1800000,6000,Germany,Holstein Kiel,1,Right
231046,J. Eastwood,25,190,81,61,66,375000,3000,England,Ross County FC,1,Right
229542,A. Desmas,28,196,87,69,70,1100000,3000,France,Le Havre AC,1,Right
223909,A. Palmer,25,191,85,66,71,1e+06,7000,England,West Bromwich Albion,1,Right
263286,A. Mandous,30,188,85,75,75,3700000,950,Czech Republic,SK Slavia Praha,1,Left
242969,22 N. Baumann,25,192,83,70,75,1900000,5000,Switzerland,FC Lugano,1,Right
